[indiv, fitness, expression]
10,0.5432491302490234,"mult(mult(cos(sub(add(cos(cos(cos(y))), mult(x, x)), cos(scalar(-0.3331638981239575)))), sub(div(scalar(-0.22945367709132825), x), cos(pow(mult(x, add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), x)), add(add(sub(sign(cos(y)), tan(add(cos(scalar(-0.3331638981239575)), x))), tan(add(cos(scalar(-0.3331638981239575)), x))), scalar(-0.3331638981239575))), scalar(-0.3331638981239575))), add(add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), scalar(0.4634069210098479))), div(add(tan(x), tan(x)), y)), tan(add(add(tan(tan(x)), tan(sub(mult(x, x), tan(x)))), y))), y))))), div(add(mult(div(add(div(add(cos(scalar(-0.3331638981239575)), scalar(0.1543997389057321)), cos(cos(y))), add(cos(scalar(-0.3331638981239575)), y)), y), cos(tan(y))), sub(add(cos(scalar(0.35427524407261024)), cos(scalar(-0.34945985145244496))), y)), add(add(sub(sign(cos(y)), cos(scalar(-0.34945985145244496))), tan(add(cos(scalar(-0.3331638981239575)), x))), cos(cos(scalar(-0.3331638981239575))))))"
11,0.5432491302490234,"mult(mult(cos(sub(add(cos(cos(cos(y))), mult(x, x)), cos(scalar(-0.3331638981239575)))), sub(div(scalar(-0.22945367709132825), x), cos(pow(mult(x, add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), x)), add(add(sub(sign(cos(y)), tan(add(cos(scalar(-0.3331638981239575)), x))), tan(add(cos(scalar(-0.3331638981239575)), x))), scalar(-0.3331638981239575))), scalar(-0.3331638981239575))), add(add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), scalar(0.4634069210098479))), div(add(tan(x), tan(x)), y)), tan(add(add(tan(tan(x)), tan(sub(mult(x, x), tan(x)))), y))), y))))), div(add(mult(div(add(div(add(cos(scalar(-0.3331638981239575)), scalar(0.1543997389057321)), cos(cos(y))), add(cos(scalar(-0.3331638981239575)), y)), y), cos(tan(y))), sub(add(cos(scalar(0.35427524407261024)), cos(scalar(-0.34945985145244496))), y)), add(add(sub(sign(cos(y)), cos(scalar(-0.34945985145244496))), tan(add(cos(scalar(-0.3331638981239575)), x))), cos(cos(scalar(-0.3331638981239575))))))"
12,0.5432491302490234,"mult(mult(cos(sub(add(cos(cos(cos(y))), mult(x, x)), cos(scalar(-0.3331638981239575)))), sub(div(scalar(-0.22945367709132825), x), cos(pow(mult(x, add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), x)), add(add(sub(sign(cos(y)), tan(add(cos(scalar(-0.3331638981239575)), x))), tan(add(cos(scalar(-0.3331638981239575)), x))), scalar(-0.3331638981239575))), scalar(-0.3331638981239575))), add(add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), scalar(0.4634069210098479))), div(add(tan(x), tan(x)), y)), tan(add(add(tan(tan(x)), tan(sub(mult(x, x), tan(x)))), y))), y))))), div(add(mult(div(add(div(add(cos(scalar(-0.3331638981239575)), scalar(0.1543997389057321)), cos(cos(y))), add(cos(scalar(-0.3331638981239575)), y)), y), cos(tan(y))), sub(add(cos(scalar(0.35427524407261024)), cos(scalar(-0.34945985145244496))), y)), add(add(sub(sign(cos(y)), cos(scalar(-0.34945985145244496))), tan(add(cos(scalar(-0.3331638981239575)), x))), cos(cos(scalar(-0.3331638981239575))))))"
13,0.5432491302490234,"mult(mult(cos(sub(add(cos(cos(cos(y))), mult(x, x)), cos(scalar(-0.3331638981239575)))), sub(div(scalar(-0.22945367709132825), x), cos(pow(mult(x, add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), x)), add(add(sub(sign(cos(y)), tan(add(cos(scalar(-0.3331638981239575)), x))), tan(add(cos(scalar(-0.3331638981239575)), x))), scalar(-0.3331638981239575))), scalar(-0.3331638981239575))), add(add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), scalar(0.4634069210098479))), div(add(tan(x), tan(x)), y)), tan(add(add(tan(tan(x)), tan(sub(mult(x, x), tan(x)))), y))), y))))), div(add(mult(div(add(div(add(cos(scalar(-0.3331638981239575)), scalar(0.1543997389057321)), cos(cos(y))), add(cos(scalar(-0.3331638981239575)), y)), y), cos(tan(y))), sub(add(cos(scalar(0.35427524407261024)), cos(scalar(-0.34945985145244496))), y)), add(add(sub(sign(cos(y)), cos(scalar(-0.34945985145244496))), tan(add(cos(scalar(-0.3331638981239575)), x))), cos(cos(scalar(-0.3331638981239575))))))"
14,0.5391924381256104,"mult(mult(cos(sub(add(cos(cos(cos(cos(y)))), mult(x, x)), cos(scalar(-0.3331638981239575)))), sub(div(scalar(-0.22945367709132825), x), cos(pow(mult(x, add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), x)), add(add(sub(sign(cos(y)), tan(add(cos(scalar(-0.3331638981239575)), x))), tan(add(cos(scalar(-0.3331638981239575)), x))), scalar(-0.3331638981239575))), scalar(-0.3331638981239575))), add(add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), scalar(0.4634069210098479))), div(add(tan(x), tan(x)), y)), tan(add(add(tan(div(scalar(-0.22945367709132825), x)), tan(sub(pow(cos(scalar(-0.3331638981239575)), scalar(0.4634069210098479)), tan(x)))), y))), y))))), div(add(mult(div(add(div(add(cos(scalar(-0.3331638981239575)), scalar(0.1543997389057321)), cos(cos(y))), add(cos(scalar(-0.3331638981239575)), y)), y), cos(tan(y))), sub(add(cos(scalar(0.35427524407261024)), cos(scalar(-0.34945985145244496))), y)), add(add(sub(sign(cos(y)), tan(add(cos(scalar(-0.3331638981239575)), x))), tan(add(cos(scalar(-0.3331638981239575)), x))), scalar(-0.3331638981239575))))"
15,0.5391924381256104,"mult(mult(cos(sub(add(cos(cos(cos(cos(y)))), mult(x, x)), cos(scalar(-0.3331638981239575)))), sub(div(scalar(-0.22945367709132825), x), cos(pow(mult(x, add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), x)), add(add(sub(sign(cos(y)), tan(add(cos(scalar(-0.3331638981239575)), x))), tan(add(cos(scalar(-0.3331638981239575)), x))), scalar(-0.3331638981239575))), scalar(-0.3331638981239575))), add(add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), scalar(0.4634069210098479))), div(add(tan(x), tan(x)), y)), tan(add(add(tan(div(scalar(-0.22945367709132825), x)), tan(sub(pow(cos(scalar(-0.3331638981239575)), scalar(0.4634069210098479)), tan(x)))), y))), y))))), div(add(mult(div(add(div(add(cos(scalar(-0.3331638981239575)), scalar(0.1543997389057321)), cos(cos(y))), add(cos(scalar(-0.3331638981239575)), y)), y), cos(tan(y))), sub(add(cos(scalar(0.35427524407261024)), cos(scalar(-0.34945985145244496))), y)), add(add(sub(sign(cos(y)), tan(add(cos(scalar(-0.3331638981239575)), x))), tan(add(cos(scalar(-0.3331638981239575)), x))), scalar(-0.3331638981239575))))"
16,0.5391924381256104,"mult(mult(cos(sub(add(cos(cos(cos(cos(y)))), mult(x, x)), cos(scalar(-0.3331638981239575)))), sub(div(scalar(-0.22945367709132825), x), cos(pow(mult(x, add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), x)), add(add(sub(sign(cos(y)), tan(add(cos(scalar(-0.3331638981239575)), x))), tan(add(cos(scalar(-0.3331638981239575)), x))), scalar(-0.3331638981239575))), scalar(-0.3331638981239575))), add(add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), scalar(0.4634069210098479))), div(add(tan(x), tan(x)), y)), tan(add(add(tan(div(scalar(-0.22945367709132825), x)), tan(sub(pow(cos(scalar(-0.3331638981239575)), scalar(0.4634069210098479)), tan(x)))), y))), y))))), div(add(mult(div(add(div(add(cos(scalar(-0.3331638981239575)), scalar(0.1543997389057321)), cos(cos(y))), add(cos(scalar(-0.3331638981239575)), y)), y), cos(tan(y))), sub(add(cos(scalar(0.35427524407261024)), cos(scalar(-0.34945985145244496))), y)), add(add(sub(sign(cos(y)), tan(add(cos(scalar(-0.3331638981239575)), x))), tan(add(cos(scalar(-0.3331638981239575)), x))), scalar(-0.3331638981239575))))"
17,0.5314677953720093,"mult(mult(cos(sub(add(cos(cos(cos(y))), mult(x, x)), cos(scalar(-0.3331638981239575)))), sub(div(scalar(-0.22945367709132825), x), cos(pow(mult(x, add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), x)), add(add(sub(sign(cos(y)), tan(add(cos(scalar(-0.3331638981239575)), x))), tan(add(cos(scalar(-0.3331638981239575)), x))), scalar(-0.3331638981239575))), scalar(-0.3331638981239575))), add(add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), scalar(0.4634069210098479))), div(add(tan(x), tan(x)), y)), tan(add(add(tan(tan(x)), tan(sub(mult(x, x), tan(x)))), y))), y))))), div(add(mult(div(add(div(add(cos(scalar(-0.3331638981239575)), scalar(0.1543997389057321)), cos(cos(y))), add(cos(scalar(-0.3331638981239575)), y)), y), cos(tan(y))), sub(add(cos(scalar(0.35427524407261024)), cos(scalar(-0.34945985145244496))), y)), add(add(sub(sign(cos(y)), cos(scalar(-0.34945985145244496))), tan(add(cos(scalar(-0.3331638981239575)), x))), cos(cos(scalar(-0.34945985145244496))))))"
18,0.5291720628738403,"mult(mult(cos(sub(add(cos(cos(cos(add(cos(scalar(-0.3331638981239575)), x)))), x), cos(scalar(-0.3331638981239575)))), sub(div(scalar(-0.22945367709132825), x), cos(pow(mult(x, add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), x)), add(add(sub(sign(cos(scalar(-0.3331638981239575))), add(scalar(-0.3356206407931033), tan(y))), tan(add(cos(scalar(-0.3331638981239575)), x))), y)), scalar(-0.3331638981239575))), add(add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), y)), div(add(sub(mult(x, x), add(scalar(-0.3356206407931033), cos(y))), tan(add(cos(scalar(-0.3331638981239575)), x))), y)), tan(add(add(sub(sign(cos(scalar(-0.5616578487187807))), add(scalar(-0.3356206407931033), scalar(0.5638631714718625))), tan(add(pow(cos(scalar(-0.3331638981239575)), scalar(0.4634069210098479)), x))), y))), y))))), div(add(mult(div(add(mult(pow(tan(pow(tan(div(scalar(-0.22945367709132825), scalar(-0.22945367709132825))), tan(y))), add(pow(sin(y), tan(pow(tan(div(scalar(-0.22945367709132825), scalar(-0.22945367709132825))), tan(y)))), div(scalar(-0.22945367709132825), scalar(-0.22945367709132825)))), cos(pow(mult(x, cos(cos(cos(cos(scalar(-0.5616578487187807)))))), add(sign(tan(y)), y)))), add(scalar(-0.3331638981239575), y)), y), cos(tan(add(cos(scalar(-0.3331638981239575)), add(sign(cos(cos(add(scalar(-0.3331638981239575), y)))), y))))), add(cos(scalar(-0.5616578487187807)), div(scalar(-0.22945367709132825), cos(cos(add(cos(scalar(-0.3331638981239575)), x)))))), sign(add(sub(sign(cos(scalar(-0.5616578487187807))), add(cos(x), x)), tan(add(sign(cos(scalar(-0.5616578487187807))), cos(scalar(-0.3331638981239575))))))))"
19,0.5269434452056885,"mult(mult(cos(sub(add(cos(cos(mult(x, cos(scalar(-0.34945985145244496))))), x), cos(scalar(-0.3331638981239575)))), sub(div(scalar(-0.22945367709132825), x), cos(pow(mult(x, add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), x)), add(add(sub(sign(cos(scalar(-0.3331638981239575))), add(scalar(-0.3356206407931033), tan(y))), tan(add(cos(scalar(-0.3331638981239575)), x))), y)), scalar(-0.3331638981239575))), add(add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), y)), div(add(sub(mult(x, x), add(scalar(-0.3356206407931033), cos(y))), tan(add(cos(scalar(-0.3331638981239575)), x))), y)), tan(add(add(sub(sign(cos(scalar(-0.5616578487187807))), add(scalar(-0.3356206407931033), scalar(0.5638631714718625))), tan(add(pow(cos(scalar(-0.3331638981239575)), scalar(0.4634069210098479)), x))), y))), y))))), div(add(mult(div(add(div(pow(tan(pow(tan(div(scalar(-0.22945367709132825), scalar(-0.22945367709132825))), tan(y))), add(pow(sin(y), tan(pow(tan(div(scalar(-0.22945367709132825), scalar(-0.22945367709132825))), tan(y)))), div(scalar(-0.22945367709132825), scalar(-0.22945367709132825)))), cos(pow(mult(x, cos(sign(cos(scalar(-0.5616578487187807))))), tan(add(cos(scalar(-0.3331638981239575)), x))))), add(scalar(-0.3331638981239575), y)), y), cos(tan(add(cos(scalar(-0.3331638981239575)), add(sign(cos(cos(scalar(-0.3331638981239575)))), y))))), add(cos(scalar(-0.5616578487187807)), div(scalar(-0.22945367709132825), cos(cos(add(cos(scalar(-0.3331638981239575)), x)))))), sign(add(sub(sign(cos(scalar(-0.5616578487187807))), div(scalar(-0.22945367709132825), x)), tan(add(sign(cos(scalar(-0.5616578487187807))), cos(scalar(-0.3331638981239575))))))))"
20,0.5269434452056885,"mult(mult(cos(sub(add(cos(cos(mult(x, cos(scalar(-0.34945985145244496))))), x), cos(scalar(-0.3331638981239575)))), sub(div(scalar(-0.22945367709132825), x), cos(pow(mult(x, add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), x)), add(add(sub(sign(cos(scalar(-0.3331638981239575))), add(scalar(-0.3356206407931033), tan(y))), tan(add(cos(scalar(-0.3331638981239575)), x))), y)), scalar(-0.3331638981239575))), add(add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), y)), div(add(sub(mult(x, x), add(scalar(-0.3356206407931033), cos(y))), tan(add(cos(scalar(-0.3331638981239575)), x))), y)), tan(add(add(sub(sign(cos(scalar(-0.5616578487187807))), add(scalar(-0.3356206407931033), scalar(0.5638631714718625))), tan(add(pow(cos(scalar(-0.3331638981239575)), scalar(0.4634069210098479)), x))), y))), y))))), div(add(mult(div(add(div(pow(tan(pow(tan(div(scalar(-0.22945367709132825), scalar(-0.22945367709132825))), tan(y))), add(pow(sin(y), tan(pow(tan(div(scalar(-0.22945367709132825), scalar(-0.22945367709132825))), tan(y)))), div(scalar(-0.22945367709132825), scalar(-0.22945367709132825)))), cos(pow(mult(x, cos(sign(cos(scalar(-0.5616578487187807))))), tan(add(cos(scalar(-0.3331638981239575)), x))))), add(scalar(-0.3331638981239575), y)), y), cos(tan(add(cos(scalar(-0.3331638981239575)), add(sign(cos(cos(scalar(-0.3331638981239575)))), y))))), add(cos(scalar(-0.5616578487187807)), div(scalar(-0.22945367709132825), cos(cos(add(cos(scalar(-0.3331638981239575)), x)))))), sign(add(sub(sign(cos(scalar(-0.5616578487187807))), div(scalar(-0.22945367709132825), x)), tan(add(sign(cos(scalar(-0.5616578487187807))), cos(cos(cos(cos(scalar(-0.5616578487187807)))))))))))"
21,0.5269434452056885,"mult(mult(cos(sub(add(cos(cos(mult(x, cos(scalar(-0.34945985145244496))))), x), cos(scalar(-0.3331638981239575)))), sub(div(scalar(-0.22945367709132825), x), cos(pow(mult(x, add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), x)), add(add(sub(sign(cos(scalar(-0.3331638981239575))), add(scalar(-0.3356206407931033), tan(y))), tan(add(cos(scalar(-0.3331638981239575)), x))), y)), scalar(-0.3331638981239575))), add(add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), y)), div(add(sub(mult(x, x), add(scalar(-0.3356206407931033), cos(y))), tan(add(cos(scalar(-0.3331638981239575)), x))), y)), tan(add(add(sub(sign(cos(scalar(-0.5616578487187807))), add(scalar(-0.3356206407931033), scalar(0.5638631714718625))), tan(add(pow(cos(scalar(-0.3331638981239575)), scalar(0.4634069210098479)), x))), y))), y))))), div(add(mult(div(add(div(pow(tan(pow(tan(div(scalar(-0.22945367709132825), scalar(-0.22945367709132825))), tan(y))), add(pow(sin(y), tan(pow(tan(div(scalar(-0.22945367709132825), scalar(-0.22945367709132825))), tan(y)))), div(scalar(-0.22945367709132825), scalar(-0.22945367709132825)))), cos(pow(mult(x, cos(sign(cos(scalar(-0.5616578487187807))))), tan(add(cos(scalar(-0.3331638981239575)), x))))), add(scalar(-0.3331638981239575), y)), y), cos(tan(add(cos(scalar(-0.3331638981239575)), add(sign(cos(cos(scalar(-0.3331638981239575)))), y))))), add(cos(scalar(-0.5616578487187807)), div(scalar(-0.22945367709132825), cos(cos(add(cos(scalar(-0.3331638981239575)), x)))))), sign(add(sub(sign(cos(scalar(-0.5616578487187807))), div(scalar(-0.22945367709132825), x)), tan(add(sign(add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), x)), add(add(sub(sign(cos(scalar(-0.3331638981239575))), add(scalar(-0.3356206407931033), tan(y))), tan(add(cos(scalar(-0.3331638981239575)), x))), y)), add(sub(mult(x, x), add(scalar(-0.3356206407931033), cos(y))), tan(add(cos(scalar(-0.3331638981239575)), x))))), cos(scalar(-0.3331638981239575))))))))"
22,0.5269434452056885,"mult(mult(cos(sub(add(cos(cos(mult(x, cos(scalar(-0.34945985145244496))))), x), cos(scalar(-0.3331638981239575)))), sub(div(scalar(-0.22945367709132825), x), cos(pow(mult(x, add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), x)), add(add(sub(sign(cos(scalar(-0.3331638981239575))), add(scalar(-0.3356206407931033), tan(y))), tan(add(cos(scalar(-0.3331638981239575)), x))), y)), scalar(-0.3331638981239575))), add(add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), y)), div(add(sub(mult(x, x), add(scalar(-0.3356206407931033), cos(y))), tan(add(cos(scalar(-0.3331638981239575)), x))), y)), tan(add(add(sub(sign(cos(scalar(-0.5616578487187807))), add(scalar(-0.3356206407931033), scalar(0.5638631714718625))), tan(add(pow(cos(scalar(-0.3331638981239575)), scalar(0.4634069210098479)), x))), y))), y))))), div(add(mult(div(add(div(pow(tan(pow(tan(div(scalar(-0.22945367709132825), scalar(-0.22945367709132825))), tan(y))), add(pow(sin(y), tan(pow(tan(div(scalar(-0.22945367709132825), scalar(-0.22945367709132825))), tan(y)))), div(scalar(-0.22945367709132825), scalar(-0.22945367709132825)))), cos(pow(mult(x, cos(sign(cos(scalar(-0.5616578487187807))))), tan(add(cos(scalar(-0.3331638981239575)), x))))), add(scalar(-0.3331638981239575), y)), y), cos(tan(add(cos(scalar(-0.3331638981239575)), add(sign(cos(cos(scalar(-0.3331638981239575)))), y))))), add(cos(scalar(-0.5616578487187807)), div(scalar(-0.22945367709132825), cos(cos(add(cos(scalar(-0.3331638981239575)), x)))))), sign(add(sub(sign(cos(scalar(-0.5616578487187807))), div(scalar(-0.22945367709132825), x)), tan(add(sign(cos(scalar(-0.5616578487187807))), cos(scalar(-0.3331638981239575))))))))"
23,0.5269434452056885,"mult(mult(cos(sub(add(cos(cos(mult(x, cos(scalar(-0.34945985145244496))))), x), cos(scalar(-0.3331638981239575)))), sub(div(scalar(-0.22945367709132825), x), cos(pow(mult(x, add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), x)), add(add(sub(sign(cos(scalar(-0.3331638981239575))), add(scalar(-0.3356206407931033), tan(y))), tan(add(cos(scalar(-0.3331638981239575)), x))), y)), scalar(-0.3331638981239575))), add(add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), y)), div(add(sub(mult(x, x), add(scalar(-0.3356206407931033), cos(y))), tan(add(cos(scalar(-0.3331638981239575)), x))), y)), tan(add(add(sub(sign(cos(scalar(-0.5616578487187807))), add(scalar(-0.3356206407931033), scalar(0.5638631714718625))), tan(add(pow(cos(scalar(-0.3331638981239575)), scalar(0.4634069210098479)), x))), y))), y))))), div(add(mult(div(add(div(pow(tan(pow(tan(div(scalar(-0.22945367709132825), scalar(-0.22945367709132825))), tan(y))), add(pow(sin(y), tan(pow(tan(div(scalar(-0.22945367709132825), scalar(-0.22945367709132825))), tan(y)))), div(scalar(-0.22945367709132825), scalar(-0.22945367709132825)))), cos(pow(mult(x, cos(sign(cos(scalar(-0.5616578487187807))))), tan(add(cos(scalar(-0.3331638981239575)), x))))), add(scalar(-0.3331638981239575), y)), y), cos(tan(add(cos(scalar(-0.3331638981239575)), add(sign(cos(cos(scalar(-0.3331638981239575)))), y))))), add(cos(scalar(-0.5616578487187807)), div(scalar(-0.22945367709132825), cos(cos(add(cos(scalar(-0.3331638981239575)), x)))))), sign(add(sub(sign(cos(scalar(-0.5616578487187807))), div(scalar(-0.22945367709132825), x)), tan(add(sign(cos(scalar(-0.5616578487187807))), cos(cos(cos(cos(scalar(-0.5616578487187807)))))))))))"
24,0.5263324975967407,"mult(mult(cos(sub(add(cos(cos(cos(y))), mult(x, x)), cos(scalar(-0.3331638981239575)))), sub(div(scalar(-0.22945367709132825), x), cos(pow(mult(x, add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), x)), add(add(sub(sign(cos(y)), tan(add(cos(scalar(-0.3331638981239575)), x))), tan(add(cos(scalar(-0.3331638981239575)), x))), scalar(-0.3331638981239575))), scalar(-0.3331638981239575))), add(add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), scalar(0.4634069210098479))), div(add(tan(x), tan(x)), y)), tan(add(add(tan(tan(x)), tan(sub(abs(x), tan(x)))), y))), y))))), div(add(mult(div(add(div(add(cos(scalar(-0.3331638981239575)), scalar(0.1543997389057321)), cos(cos(y))), add(cos(scalar(-0.3331638981239575)), y)), y), cos(tan(y))), sub(add(cos(scalar(0.35427524407261024)), cos(scalar(-0.34945985145244496))), y)), add(add(sub(sign(cos(y)), cos(scalar(-0.34945985145244496))), tan(add(cos(scalar(-0.3331638981239575)), x))), cos(cos(scalar(-0.3331638981239575))))))"
25,0.5249263048171997,"mult(mult(cos(sub(add(cos(cos(mult(x, cos(scalar(-0.34945985145244496))))), x), cos(scalar(-0.3331638981239575)))), sub(div(scalar(-0.22945367709132825), x), cos(pow(mult(x, add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), x)), add(add(sub(sign(cos(scalar(-0.3331638981239575))), add(scalar(-0.3356206407931033), tan(y))), tan(add(cos(scalar(-0.3331638981239575)), x))), y)), scalar(-0.3331638981239575))), add(add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), y)), div(add(sub(mult(x, x), add(scalar(-0.3356206407931033), cos(y))), tan(add(cos(scalar(-0.3331638981239575)), x))), y)), tan(add(add(sub(sign(cos(scalar(-0.5616578487187807))), add(scalar(-0.3356206407931033), scalar(0.5638631714718625))), tan(add(pow(cos(scalar(-0.3331638981239575)), scalar(0.4634069210098479)), x))), y))), y))))), div(add(mult(div(add(div(pow(tan(pow(tan(div(scalar(-0.22945367709132825), scalar(-0.22945367709132825))), tan(y))), add(pow(sin(y), tan(pow(tan(div(scalar(-0.22945367709132825), scalar(-0.22945367709132825))), tan(y)))), div(scalar(-0.22945367709132825), scalar(-0.22945367709132825)))), cos(pow(cos(add(cos(scalar(-0.3331638981239575)), x)), tan(add(cos(scalar(-0.3331638981239575)), x))))), add(scalar(-0.3331638981239575), y)), y), cos(tan(add(cos(scalar(-0.3331638981239575)), add(sign(cos(cos(scalar(-0.3331638981239575)))), y))))), add(cos(scalar(-0.5616578487187807)), div(scalar(-0.22945367709132825), cos(cos(add(cos(scalar(-0.3331638981239575)), x)))))), sign(add(sub(sign(cos(scalar(-0.5616578487187807))), div(add(scalar(-0.3331638981239575), y), x)), tan(add(sign(cos(scalar(-0.5616578487187807))), cos(cos(cos(scalar(-0.3331638981239575))))))))))"
26,0.524416446685791,"mult(mult(cos(sub(add(cos(cos(mult(x, cos(scalar(-0.34945985145244496))))), x), cos(scalar(-0.3331638981239575)))), sub(div(scalar(-0.22945367709132825), x), cos(pow(mult(x, add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), x)), add(add(sub(sign(cos(scalar(-0.3331638981239575))), add(scalar(-0.3356206407931033), tan(y))), tan(add(cos(scalar(-0.3331638981239575)), x))), y)), scalar(-0.3331638981239575))), add(add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), y)), div(add(sub(mult(x, x), add(scalar(-0.3356206407931033), cos(y))), tan(add(cos(scalar(-0.3331638981239575)), x))), y)), tan(add(add(sub(sign(cos(scalar(-0.5616578487187807))), add(scalar(-0.3356206407931033), scalar(0.5638631714718625))), tan(add(pow(cos(scalar(-0.3331638981239575)), scalar(0.4634069210098479)), x))), y))), y))))), div(add(mult(div(add(mult(pow(tan(pow(tan(div(scalar(-0.22945367709132825), scalar(-0.22945367709132825))), tan(y))), add(pow(sin(y), tan(pow(tan(div(scalar(-0.22945367709132825), scalar(-0.22945367709132825))), tan(cos(scalar(-0.049995716896665376)))))), div(scalar(-0.22945367709132825), scalar(-0.22945367709132825)))), cos(pow(mult(x, cos(sign(cos(scalar(-0.5616578487187807))))), add(sign(tan(y)), y)))), add(scalar(-0.3331638981239575), y)), y), cos(tan(add(cos(scalar(-0.3331638981239575)), add(sign(cos(cos(add(scalar(-0.3331638981239575), y)))), y))))), add(cos(scalar(-0.5616578487187807)), div(scalar(-0.22945367709132825), cos(cos(add(cos(scalar(-0.3331638981239575)), x)))))), sign(add(sub(sign(cos(scalar(-0.5616578487187807))), cos(cos(scalar(-0.049995716896665376)))), tan(add(sign(cos(scalar(-0.5616578487187807))), cos(scalar(-0.3331638981239575))))))))"
27,0.5239575505256653,"mult(mult(cos(sub(add(cos(cos(cos(cos(y)))), mult(x, x)), cos(scalar(-0.3331638981239575)))), sub(div(scalar(-0.22945367709132825), x), cos(pow(mult(x, add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), x)), add(add(sub(sign(cos(y)), tan(add(cos(scalar(-0.3331638981239575)), x))), tan(add(cos(scalar(-0.3331638981239575)), x))), scalar(-0.3331638981239575))), scalar(-0.3331638981239575))), add(add(pow(mult(x, add(tan(cos(scalar(-0.34945985145244496))), scalar(0.4634069210098479))), div(add(tan(x), tan(x)), y)), tan(add(add(tan(cos(cos(y))), tan(sub(pow(cos(scalar(-0.3331638981239575)), scalar(0.4634069210098479)), add(tan(x), tan(x))))), y))), y))))), div(add(mult(div(add(div(add(cos(scalar(-0.3331638981239575)), scalar(0.1543997389057321)), cos(cos(y))), add(cos(scalar(-0.3331638981239575)), y)), y), cos(tan(y))), sub(add(cos(scalar(0.35427524407261024)), cos(scalar(-0.34945985145244496))), y)), add(add(sub(sign(cos(y)), tan(add(cos(scalar(-0.3331638981239575)), x))), tan(add(cos(scalar(-0.3331638981239575)), x))), scalar(-0.3331638981239575))))"
